entry	function	pc	op	expression
0018c8	FUN_0018c8	001d38	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))),CONST(0xfa68,2)))
0018c8	FUN_0018c8	001d6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
0018c8	FUN_0018c8	001d74	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
0018c8	FUN_0018c8	001d82	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
0018c8	FUN_0018c8	001d92	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x4e2,4)),CONST(0x5d5,4)),CONST(0xf40,4)),CONST(0x1073,4)),CONST(0x1171,4)),LEAF(00fa80:1:byte)),CONST(0x10fc,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2))))
0018c8	FUN_0018c8	001d96	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x4e2,4)),CONST(0x5d5,4)),CONST(0xf40,4)),CONST(0x1073,4)),CONST(0x1171,4)),LEAF(00fa80:1:byte)),CONST(0x10fc,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2)))))
0018c8	FUN_0018c8	001dc4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x4e2,4)),CONST(0x5d5,4)),CONST(0xf40,4)),CONST(0x1073,4)),CONST(0x1171,4)),LEAF(00fa80:1:byte)),CONST(0x10fc,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2))))
0018c8	FUN_0018c8	001dcc	LOAD	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x4e2,4)),CONST(0x5d5,4)),CONST(0xf40,4)),CONST(0x1073,4)),CONST(0x1171,4)),LEAF(00fa80:1:byte)),CONST(0x10fc,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2)))))))
0018c8	FUN_0018c8	001dd8	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x4e2,4)),CONST(0x5d5,4)),CONST(0xf40,4)),CONST(0x1073,4)),CONST(0x1171,4)),LEAF(00fa80:1:byte)),CONST(0x10fc,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2))))),CONST(0xfa68,2)))
0018c8	FUN_0018c8	001e28	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ZEXT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x4e2,4)),CONST(0x5d5,4)),CONST(0xf40,4)),CONST(0x1073,4)),CONST(0x1171,4)),LEAF(00fa80:1:byte)),CONST(0x10fc,4)),LEAF(00fa80:1:byte)),CONST(0x824,4))),CONST(0xace4,2))))
0018c8	FUN_0018c8	001e40	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x4,2))))
0018c8	FUN_0018c8	001e5c	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x6,2))))
0018c8	FUN_0018c8	001e62	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x4,2))))
0018c8	FUN_0018c8	001e6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
0018c8	FUN_0018c8	001e6e	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
001a1c	FUN_001a1c	001cbe	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad26,2))))
001a1c	FUN_001a1c	001cc2	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad26,2)))))
001a1c	FUN_001a1c	001cfa	LOAD	PTRADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4))),CONST(0x4,2),CONST(0x1,2))
001a1c	FUN_001a1c	001cfe	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0xa,2))))
001a1c	FUN_001a1c	001d0e	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ZEXT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4))),CONST(0xace4,2))))
001a1c	FUN_001a1c	001d16	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x8,2))))
001a1c	FUN_001a1c	001d24	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))
001a1c	FUN_001a1c	001d2c	LOAD	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2)))))))
001a1c	FUN_001a1c	001d38	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))),CONST(0xfa68,2)))
001a1c	FUN_001a1c	001d6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a1c	FUN_001a1c	001d74	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a1c	FUN_001a1c	001d82	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
001a1c	FUN_001a1c	001d92	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4)),CONST(0x453,4)),CONST(0xdbe,4)),CONST(0xef1,4)),CONST(0xfef,4)),LEAF(00fa80:1:byte)),CONST(0xf7a,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2))))
001a1c	FUN_001a1c	001d96	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4)),CONST(0x453,4)),CONST(0xdbe,4)),CONST(0xef1,4)),CONST(0xfef,4)),LEAF(00fa80:1:byte)),CONST(0xf7a,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2)))))
001a1c	FUN_001a1c	001dc4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4)),CONST(0x453,4)),CONST(0xdbe,4)),CONST(0xef1,4)),CONST(0xfef,4)),LEAF(00fa80:1:byte)),CONST(0xf7a,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2))))
001a1c	FUN_001a1c	001dcc	LOAD	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4)),CONST(0x453,4)),CONST(0xdbe,4)),CONST(0xef1,4)),CONST(0xfef,4)),LEAF(00fa80:1:byte)),CONST(0xf7a,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2)))))))
001a1c	FUN_001a1c	001dd8	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4)),CONST(0x453,4)),CONST(0xdbe,4)),CONST(0xef1,4)),CONST(0xfef,4)),LEAF(00fa80:1:byte)),CONST(0xf7a,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2))))),CONST(0xfa68,2)))
001a1c	FUN_001a1c	001e28	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ZEXT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x360,4)),CONST(0x453,4)),CONST(0xdbe,4)),CONST(0xef1,4)),CONST(0xfef,4)),LEAF(00fa80:1:byte)),CONST(0xf7a,4)),LEAF(00fa80:1:byte)),CONST(0x6a2,4))),CONST(0xace4,2))))
001a1c	FUN_001a1c	001e40	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x4,2))))
001a1c	FUN_001a1c	001e5c	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x6,2))))
001a1c	FUN_001a1c	001e62	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x4,2))))
001a1c	FUN_001a1c	001e6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a1c	FUN_001a1c	001e6e	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
001a62	FUN_001a62	001cbe	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad26,2))))
001a62	FUN_001a62	001cc2	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad26,2)))))
001a62	FUN_001a62	001cfa	LOAD	PTRADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4))),CONST(0x4,2),CONST(0x1,2))
001a62	FUN_001a62	001cfe	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0xa,2))))
001a62	FUN_001a62	001d0e	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ZEXT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4))),CONST(0xace4,2))))
001a62	FUN_001a62	001d16	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x8,2))))
001a62	FUN_001a62	001d24	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))
001a62	FUN_001a62	001d2c	LOAD	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2)))))))
001a62	FUN_001a62	001d38	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))),CONST(0xfa68,2)))
001a62	FUN_001a62	001d6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a62	FUN_001a62	001d74	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a62	FUN_001a62	001d82	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
001a62	FUN_001a62	001d92	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4)),CONST(0x422,4)),CONST(0xd8d,4)),CONST(0xec0,4)),CONST(0xfbe,4)),LEAF(00fa80:1:byte)),CONST(0xf49,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2))))
001a62	FUN_001a62	001d96	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4)),CONST(0x422,4)),CONST(0xd8d,4)),CONST(0xec0,4)),CONST(0xfbe,4)),LEAF(00fa80:1:byte)),CONST(0xf49,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2)))))
001a62	FUN_001a62	001dc4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4)),CONST(0x422,4)),CONST(0xd8d,4)),CONST(0xec0,4)),CONST(0xfbe,4)),LEAF(00fa80:1:byte)),CONST(0xf49,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2))))
001a62	FUN_001a62	001dcc	LOAD	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4)),CONST(0x422,4)),CONST(0xd8d,4)),CONST(0xec0,4)),CONST(0xfbe,4)),LEAF(00fa80:1:byte)),CONST(0xf49,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2)))))))
001a62	FUN_001a62	001dd8	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4)),CONST(0x422,4)),CONST(0xd8d,4)),CONST(0xec0,4)),CONST(0xfbe,4)),LEAF(00fa80:1:byte)),CONST(0xf49,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad4a,2))))),CONST(0xfa68,2)))
001a62	FUN_001a62	001e28	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ZEXT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x32f,4)),CONST(0x422,4)),CONST(0xd8d,4)),CONST(0xec0,4)),CONST(0xfbe,4)),LEAF(00fa80:1:byte)),CONST(0xf49,4)),LEAF(00fa80:1:byte)),CONST(0x671,4))),CONST(0xace4,2))))
001a62	FUN_001a62	001e40	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x4,2))))
001a62	FUN_001a62	001e5c	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x6,2))))
001a62	FUN_001a62	001e62	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x4,2))))
001a62	FUN_001a62	001e6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a62	FUN_001a62	001e6e	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
001a8e	FUN_001a8e	001cbe	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad26,2))))
001a8e	FUN_001a8e	001cc2	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad26,2)))))
001a8e	FUN_001a8e	001cfa	LOAD	PTRADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4))),CONST(0x4,2),CONST(0x1,2))
001a8e	FUN_001a8e	001cfe	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0xa,2))))
001a8e	FUN_001a8e	001d0e	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ZEXT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x225,4))),CONST(0xace4,2))))
001a8e	FUN_001a8e	001d16	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x8,2))))
001a8e	FUN_001a8e	001d24	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))
001a8e	FUN_001a8e	001d2c	LOAD	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2)))))))
001a8e	FUN_001a8e	001d38	STORE	CAST(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xad3e,2))))),CONST(0xfa68,2)))
001a8e	FUN_001a8e	001d6a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a8e	FUN_001a8e	001d74	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4))),CONST(0x2,2))))
001a8e	FUN_001a8e	001d82	STORE	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa46,3)),CONST(0x0,4)),SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfa52,3)),CONST(0x0,4)))))
001a8e	FUN_001a8e	001d92	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x225,4)),CONST(0x318,4)),CONST(0xc83,4)),CONST(0xdb6,4)),CONST(0xeb4,4)),LEAF(00fa80:1:byte)),CONST(0xe3f,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2))))
001a8e	FUN_001a8e	001d96	LOAD	LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(00fa80:1:byte),CONST(0x225,4)),CONST(0x318,4)),CONST(0xc83,4)),CONST(0xdb6,4)),CONST(0xeb4,4)),LEAF(00fa80:1:byte)),CONST(0xe3f,4)),LEAF(00fa80:1:byte))),CONST(0x2,2)),CONST(0xad32,2)))))
